2026-01-29 14:02:06.618 [main] INFO  smartebao.guide.CrawlerApplication - Starting CrawlerApplication using Java 1.8.0_442 on qiyuzhengdeMac-mini.local with PID 91611 (/Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler/target/classes started by qiyuzheng in /Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler)
2026-01-29 14:18:50.122 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 7d08a7edbb3a44b4b2a2aabdf14aa28a
2026-01-29 14:18:50.123 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 7d08a7edbb3a44b4b2a2aabdf14aa28a
2026-01-29 14:18:50.123 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 7d08a7edbb3a44b4b2a2aabdf14aa28a
2026-01-29 14:18:50.123 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:50.123 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:50.123 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:55.126 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c8], RequestId: 914d54f4e2f046dd9ebd6172ee01d721
2026-01-29 14:18:55.127 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c9], RequestId: 07e1c79cdbd44a03bd91a71fa7ac9e78
2026-01-29 14:18:55.127 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 07e1c79cdbd44a03bd91a71fa7ac9e78
2026-01-29 14:18:55.128 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 07e1c79cdbd44a03bd91a71fa7ac9e78
2026-01-29 14:18:55.128 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 07e1c79cdbd44a03bd91a71fa7ac9e78
2026-01-29 14:18:55.128 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 07e1c79cdbd44a03bd91a71fa7ac9e78
2026-01-29 14:18:55.129 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667535129}], RequestId: 2dd5f91ef5484fef8603187a41741d58
2026-01-29 14:18:55.129 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: d6de534bc54c4631b5811989616fc0ce
2026-01-29 14:18:55.129 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 914d54f4e2f046dd9ebd6172ee01d721
2026-01-29 14:18:55.129 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 914d54f4e2f046dd9ebd6172ee01d721
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: addded1ab52e4952abc9603a935d2fa2
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: addded1ab52e4952abc9603a935d2fa2
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: addded1ab52e4952abc9603a935d2fa2
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:55.131 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:19:00.136 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c9], RequestId: da638fd2a13b445b822bef720ddccc87
2026-01-29 14:19:00.138 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [ca], RequestId: eca31bc17c924809ac0e922d9b1938dc
2026-01-29 14:19:00.138 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: eca31bc17c924809ac0e922d9b1938dc
2026-01-29 14:19:00.141 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: eca31bc17c924809ac0e922d9b1938dc
2026-01-29 14:19:00.141 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: da638fd2a13b445b822bef720ddccc87
2026-01-29 14:19:00.141 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: da638fd2a13b445b822bef720ddccc87
2026-01-29 14:19:00.141 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: eca31bc17c924809ac0e922d9b1938dc
2026-01-29 14:19:00.141 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: eca31bc17c924809ac0e922d9b1938dc
2026-01-29 14:19:00.142 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667540142}], RequestId: 92aec438637f4e54a949926aed042e28
2026-01-29 14:19:00.142 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 8d96bdb87e1b4f6ea56eb5ffa88ade50
2026-01-29 14:19:00.145 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 8cb4e04bebd245a0b019b202c148689f
2026-01-29 14:19:00.147 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 8cb4e04bebd245a0b019b202c148689f
2026-01-29 14:19:00.147 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 8cb4e04bebd245a0b019b202c148689f
2026-01-29 14:19:00.147 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:19:00.147 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:19:00.147 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:19:05.147 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [ca], RequestId: 0c47b264157249d0a6e5c5395ce7a5b9
2026-01-29 14:19:05.149 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [cb], RequestId: bed48ae8b61b472995a29ffef3e0c81f
2026-01-29 14:19:05.149 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: bed48ae8b61b472995a29ffef3e0c81f
2026-01-29 14:19:05.151 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: bed48ae8b61b472995a29ffef3e0c81f
2026-01-29 14:19:05.151 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: bed48ae8b61b472995a29ffef3e0c81f
2026-01-29 14:19:05.151 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: bed48ae8b61b472995a29ffef3e0c81f
2026-01-29 14:19:05.151 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 0c47b264157249d0a6e5c5395ce7a5b9
2026-01-29 14:19:05.151 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 0c47b264157249d0a6e5c5395ce7a5b9
2026-01-29 14:19:05.152 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667545152}], RequestId: 09395ab392fd4403b1b3b14986eb7c73
2026-01-29 14:19:05.152 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 70583150356348529b6f3c770d909c0b
2026-01-29 14:19:05.154 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: e2d2e4f92c914742996a15ebf488ef9d
2026-01-29 14:19:05.155 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: e2d2e4f92c914742996a15ebf488ef9d
2026-01-29 14:19:05.155 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: e2d2e4f92c914742996a15ebf488ef9d
2026-01-29 14:19:05.155 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:19:05.155 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:19:05.155 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:19:10.153 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [cb], RequestId: a4be22c83a0e49e89625b767d3f65e08
2026-01-29 14:19:10.154 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [cc], RequestId: 9efca7294e1a48eb9652c2c1806c4a32
2026-01-29 14:19:10.154 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 9efca7294e1a48eb9652c2c1806c4a32
2026-01-29 14:19:10.155 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 9efca7294e1a48eb9652c2c1806c4a32
2026-01-29 14:19:10.156 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 9efca7294e1a48eb9652c2c1806c4a32
2026-01-29 14:19:10.156 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 9efca7294e1a48eb9652c2c1806c4a32
2026-01-29 14:19:10.156 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: a4be22c83a0e49e89625b767d3f65e08
2026-01-29 14:19:10.156 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: a4be22c83a0e49e89625b767d3f65e08
2026-01-29 14:19:10.157 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667550157}], RequestId: b38bf62cf47e48ab9c5d479fd138304b
2026-01-29 14:19:10.157 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 53990e3491814c078ff3a34274fe224b
2026-01-29 14:19:10.159 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 976396c68ad446ce97843ace41a15791
2026-01-29 14:19:10.160 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 976396c68ad446ce97843ace41a15791
2026-01-29 14:19:10.160 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 976396c68ad446ce97843ace41a15791
2026-01-29 14:19:10.160 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:19:10.160 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:19:10.160 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:19:15.158 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [cc], RequestId: d64cf7d0f68243de8913f76f77b97f00
2026-01-29 14:19:15.161 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [cd], RequestId: 84772a6fa57144dcb0fdcc489dc52a34
2026-01-29 14:19:15.161 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 84772a6fa57144dcb0fdcc489dc52a34
2026-01-29 14:19:15.163 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: d64cf7d0f68243de8913f76f77b97f00
2026-01-29 14:19:15.163 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: d64cf7d0f68243de8913f76f77b97f00
2026-01-29 14:19:15.164 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 84772a6fa57144dcb0fdcc489dc52a34
2026-01-29 14:19:15.164 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 84772a6fa57144dcb0fdcc489dc52a34
2026-01-29 14:19:15.164 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 84772a6fa57144dcb0fdcc489dc52a34
2026-01-29 14:19:15.165 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667555165}], RequestId: 4f0327b7d6ad4a89ad5520d461816aea
2026-01-29 14:19:15.165 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 668cdc721a364d8190eadbbb028afcca
2026-01-29 14:19:15.168 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 42b64b3e8c7b491cadaa4ca3949c6a3d
2026-01-29 14:19:15.169 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 42b64b3e8c7b491cadaa4ca3949c6a3d
2026-01-29 14:19:15.170 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 42b64b3e8c7b491cadaa4ca3949c6a3d
2026-01-29 14:19:15.170 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:19:15.170 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:19:15.170 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:19:20.168 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [cd], RequestId: d62451688c5b4a4d83844456fff7a065
2026-01-29 14:19:20.170 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [ce], RequestId: 43d4c1bc90324d93a1593df0b1d4abcd
2026-01-29 14:19:20.170 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 43d4c1bc90324d93a1593df0b1d4abcd
2026-01-29 14:19:20.171 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 43d4c1bc90324d93a1593df0b1d4abcd
